obs_id,point_id,lat,lon
S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E_P0005,15.510012501189664,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA_P0001,15.548884853762235,-88.57768078407254
S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA_P0002,16.22056213442347,-88.57768078407254
S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA_P0003,16.22056213442347,-87.86274890342746
S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA_P0004,15.548884853762235,-87.86274890342746
S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,S1_S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA_P0005,15.548884853762235,-88.57768078407254
S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5_P0001,4.893513890882638,-1.0331626422487206
S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5_P0002,5.958506109117362,-1.0331626422487206
S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5_P0003,5.958506109117362,0.4087926422487206
S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5_P0004,4.893513890882638,0.4087926422487206
S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,S1_S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5_P0005,4.893513890882638,-1.0331626422487206
S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4,S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4_P0001,15.495906252688863,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4,S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4_P0002,16.35951780776982,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4,S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4_P0003,16.35951780776982,-86.65532978871016
S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4,S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4_P0004,15.495906252688863,-86.65532978871016
S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4,S1_S1A_IW_SLC__1SDV_20181031T235759_20181031T235826_024387_02ABCE_2AF4_P0005,15.495906252688863,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F,S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F_P0001,15.495906252688863,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F,S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F_P0002,16.35951780776982,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F,S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F_P0003,16.35951780776982,-86.65532978871016
S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F,S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F_P0004,15.495906252688863,-86.65532978871016
S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F,S1_S1A_IW_SLC__1SDV_20181031T235824_20181031T235851_024387_02ABCE_8A7F_P0005,15.495906252688863,-87.88662541653615
S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F_P0001,9.684865327309415,104.63647762998869
S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F_P0002,10.353027031306867,104.63647762998869
S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F_P0003,10.353027031306867,105.26990656687748
S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F_P0004,9.684865327309415,105.26990656687748
S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,S1_S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F_P0005,9.684865327309415,104.63647762998869
S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C_P0001,16.218968825124712,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C_P0002,17.005963250102578,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C_P0003,17.005963250102578,-87.57625409063664
S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C_P0004,16.218968825124712,-87.57625409063664
S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,S1_S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C_P0005,16.218968825124712,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853_P0001,16.218968825124712,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853_P0002,17.005963250102578,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853_P0003,17.005963250102578,-87.57625409063664
S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853_P0004,16.218968825124712,-87.57625409063664
S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,S1_S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853_P0005,16.218968825124712,-88.24364127930568
S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C_P0001,32.66052208995318,34.19758487233208
S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C_P0002,33.20933500789575,34.19758487233208
S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C_P0003,33.20933500789575,34.85148739329292
S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C_P0004,32.66052208995318,34.85148739329292
S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,S1_S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C_P0005,32.66052208995318,34.19758487233208
S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550,S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550_P0001,15.429631746356055,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550,S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550_P0002,16.362713456090944,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550,S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550_P0003,16.362713456090944,-87.63690015406618
S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550,S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550_P0004,15.429631746356055,-87.63690015406618
S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550,S1_S1A_IW_SLC__1SDV_20181216T114533_20181216T114600_025050_02C392_0550_P0005,15.429631746356055,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF,S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF_P0001,15.429631746356055,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF,S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF_P0002,16.362713456090944,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF,S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF_P0003,16.362713456090944,-87.63690015406618
S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF,S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF_P0004,15.429631746356055,-87.63690015406618
S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF,S1_S1A_IW_SLC__1SDV_20181216T114558_20181216T114625_025050_02C392_12CF_P0005,15.429631746356055,-88.70064744912774
S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7_P0001,6.051408079175023,3.4424186785747706
S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7_P0002,6.656995584898281,3.4424186785747706
S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7_P0003,6.656995584898281,4.215045295799187
S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7_P0004,6.051408079175023,4.215045295799187
S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,S1_S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7_P0005,6.051408079175023,3.4424186785747706
S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB,S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB_P0001,15.483434423638773,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB,S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB_P0002,16.548161550600565,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB,S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB_P0003,16.548161550600565,-85.86093641026656
S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB,S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB_P0004,15.483434423638773,-85.86093641026656
S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB,S1_S1A_IW_SLC__1SDV_20190111T235757_20190111T235824_025437_02D177_7CEB_P0005,15.483434423638773,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98,S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98_P0001,15.483434423638773,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98,S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98_P0002,16.548161550600565,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98,S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98_P0003,16.548161550600565,-85.86093641026656
S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98,S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98_P0004,15.483434423638773,-85.86093641026656
S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98,S1_S1A_IW_SLC__1SDV_20190111T235822_20190111T235849_025437_02D177_4D98_P0005,15.483434423638773,-87.28082151836338
S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7,S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7_P0001,15.98193151520465,-86.93953933272977
S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7,S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7_P0002,16.6604201129641,-86.93953933272977
S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7,S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7_P0003,16.6604201129641,-86.20942935759209
S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7,S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7_P0004,15.98193151520465,-86.20942935759209
S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7,S1_S1A_IW_SLC__1SDV_20190128T113713_20190128T113743_025677_02DA37_E9F7_P0005,15.98193151520465,-86.93953933272977
S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC_P0001,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC_P0002,39.37854746847594,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC_P0003,39.37854746847594,26.91812182758534
S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC_P0004,38.834692700323124,26.91812182758534
S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,S1_S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC_P0005,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543_P0001,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543_P0002,39.37854746847594,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543_P0003,39.37854746847594,26.91812182758534
S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543_P0004,38.834692700323124,26.91812182758534
S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,S1_S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543_P0005,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9,S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9_P0001,-30.167131256164215,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9,S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9_P0002,-29.397736983462092,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9,S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9_P0003,-29.397736983462092,31.62929856566948
S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9,S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9_P0004,-30.167131256164215,31.62929856566948
S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9,S1_S1A_IW_SLC__1SDV_20190421T163724_20190421T163751_026890_030629_56F9_P0005,-30.167131256164215,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32,S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32_P0001,-30.167131256164215,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32,S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32_P0002,-29.397736983462092,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32,S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32_P0003,-29.397736983462092,31.62929856566948
S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32,S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32_P0004,-30.167131256164215,31.62929856566948
S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32,S1_S1A_IW_SLC__1SDV_20190421T163748_20190421T163815_026890_030629_DE32_P0005,-30.167131256164215,30.739805072597687
S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F_P0001,8.342106189986184,-79.88581498270344
S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F_P0002,9.072249915853359,-79.88581498270344
S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F_P0003,9.072249915853359,-79.2320547757028
S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F_P0004,8.342106189986184,-79.2320547757028
S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,S1_S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F_P0005,8.342106189986184,-79.88581498270344
S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50,S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50_P0001,-6.17011202183607,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50,S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50_P0002,-5.560929326351743,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50,S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50_P0003,-5.560929326351743,106.31705785525205
S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50,S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50_P0004,-6.17011202183607,106.31705785525205
S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50,S1_S1A_IW_SLC__1SDV_20190527T223319_20190527T223347_027419_0317D5_BA50_P0005,-6.17011202183607,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E,S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E_P0001,-6.17011202183607,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E,S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E_P0002,-5.560929326351743,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E,S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E_P0003,-5.560929326351743,106.31705785525205
S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E,S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E_P0004,-6.17011202183607,106.31705785525205
S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E,S1_S1A_IW_SLC__1SDV_20190527T223345_20190527T223413_027419_0317D5_8E7E_P0005,-6.17011202183607,105.70522786164302
S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93_P0001,30.010392646991168,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93_P0002,30.761379193845944,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93_P0003,30.761379193845944,123.11980565968918
S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93_P0004,30.010392646991168,123.11980565968918
S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,S1_S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93_P0005,30.010392646991168,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6_P0001,30.010392646991168,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6_P0002,30.761379193845944,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6_P0003,30.761379193845944,123.11980565968918
S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6_P0004,30.010392646991168,123.11980565968918
S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,S1_S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6_P0005,30.010392646991168,122.16436030364493
S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B,S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B_P0001,15.464831642212344,-88.75863700318718
S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B,S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B_P0002,16.422330637617485,-88.75863700318718
S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B,S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B_P0003,16.422330637617485,-87.64577879111988
S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B,S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B_P0004,15.464831642212344,-87.64577879111988
S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B,S1_S1A_IW_SLC__1SDV_20190906T114540_20190906T114606_028900_0346B6_424B_P0005,15.464831642212344,-88.75863700318718
S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2_P0001,22.027357552081597,113.62367119383474
S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2_P0002,22.634541303549998,113.62367119383474
S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2_P0003,22.634541303549998,114.26972674988438
S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2_P0004,22.027357552081597,114.26972674988438
S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,S1_S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2_P0005,22.027357552081597,113.62367119383474
