key,tile,scene_date,s2_product,s2_acquired_utc,s1_product,s1_acquired_utc,s1_delta_hours,centroid_lon,centroid_lat,bbox_wgs84,planet_quick_search_curl_extended,s1_catalog_query_url
19QDA/2019-01-11,19QDA,2019-01-11,S2A_MSIL2A_20190111T151701_N0500_R125_T19QDA_20221216T230603.SAFE,2019-01-11T15:17:01Z,S1A_IW_GRDH_1SDV_20190114T224426_20190114T224451_025480_02D2FE_D290.SAFE,2019-01-14T22:44:26Z,+79.46,-69.4276,18.495605,"-69.950409, 17.997827, -68.907273, 18.992499","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-69.944951859406,17.997826620919],[-69.950408896139,18.990081460811],[-68.907272500084,18.992498518002],[-68.9078050167,18.00010874698],[-69.944951859406,17.997826620919]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-01-10T15:17:01Z"",""lte"":""2019-01-12T15:17:01Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-69.950408896139%2017.997826620919,-69.950408896139%2018.992498518002,-68.907272500084%2018.992498518002,-68.907272500084%2017.997826620919,-69.950408896139%2017.997826620919))')%20and%20ContentDate/Start%20gt%202018-12-27T15:17:01Z%20and%20ContentDate/Start%20lt%202019-01-26T15:17:01Z%20and%20contains(Name,'_GRD')"
30VWH/2018-04-20,30VWH,2018-04-20,S2A_MSIL2A_20180420T112121_N0500_R037_T30VWH_20230724T141102.SAFE,2018-04-20T11:21:21Z,S1A_IW_GRDH_1SDV_20180420T063802_20180420T063827_021547_02521F_5A49.SAFE,2018-04-20T06:38:02Z,-4.72,-2.112036,56.346324,"-3.000328, 55.844831, -1.200894, 56.843812","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-3.00031950214,55.857321125169],[-3.00032785736,56.843811817216],[-1.200894148486,56.83084907243],[-1.246714135803,55.844830526215],[-3.00031950214,55.857321125169]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-04-19T11:21:21Z"",""lte"":""2018-04-21T11:21:21Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-3.00032785736%2055.844830526215,-3.00032785736%2056.843811817216,-1.200894148486%2056.843811817216,-1.200894148486%2055.844830526215,-3.00032785736%2055.844830526215))')%20and%20ContentDate/Start%20gt%202018-04-05T11:21:21Z%20and%20ContentDate/Start%20lt%202018-05-05T11:21:21Z%20and%20contains(Name,'_GRD')"
36JUN/2019-04-24,36JUN,2019-04-24,S2B_MSIL2A_20190424T073619_N0500_R092_T36JUN_20221021T090529.SAFE,2019-04-24T07:36:19Z,S1B_IW_GRDH_1SDV_20190425T031056_20190425T031121_015957_01DFC7_79A2.SAFE,2019-04-25T03:10:56Z,+19.58,31.504368,-29.414439,"30.928589, -29.915419, 32.074614, -28.912113","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[30.928588551878,-29.902459801629],[30.948578714587,-28.912112670223],[32.074614028227,-28.924561092507],[32.06559033326,-29.915419091433],[30.928588551878,-29.902459801629]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-04-23T07:36:19Z"",""lte"":""2019-04-25T07:36:19Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((30.928588551878%20-29.915419091433,30.928588551878%20-28.912112670223,32.074614028227%20-28.912112670223,32.074614028227%20-29.915419091433,30.928588551878%20-29.915419091433))')%20and%20ContentDate/Start%20gt%202019-04-09T07:36:19Z%20and%20ContentDate/Start%20lt%202019-05-09T07:36:19Z%20and%20contains(Name,'_GRD')"
48MXU/2018-12-06,48MXU,2018-12-06,S2A_MSIL2A_20181206T030101_N0500_R032_T48MXU_20230726T030419.SAFE,2018-12-06T03:01:01Z,S1A_IW_GRDH_1SDV_20181207T112307_20181207T112336_024918_02BEB6_124A.SAFE,2018-12-07T11:23:07Z,+32.37,106.399297,-5.92303,"105.902658, -6.420716, 106.896891, -5.425259","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[105.904272518934,-6.420715587361],[105.902658066358,-5.42755134191],[106.893506054654,-5.425259436845],[106.896890781931,-6.418001169942],[105.904272518934,-6.420715587361]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-12-05T03:01:01Z"",""lte"":""2018-12-07T03:01:01Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((105.902658066358%20-6.420715587361,105.902658066358%20-5.425259436845,106.896890781931%20-5.425259436845,106.896890781931%20-6.420715587361,105.902658066358%20-6.420715587361))')%20and%20ContentDate/Start%20gt%202018-11-21T03:01:01Z%20and%20ContentDate/Start%20lt%202018-12-21T03:01:01Z%20and%20contains(Name,'_GRD')"
48MXU/2019-05-25,48MXU,2019-05-25,S2A_MSIL2A_20190525T025551_N0500_R032_T48MXU_20221214T015914.SAFE,2019-05-25T02:55:51Z,S1A_IW_GRDH_1SDV_20190524T112307_20190524T112336_027368_031646_D86A.SAFE,2019-05-24T11:23:07Z,-15.55,106.399297,-5.92303,"105.902658, -6.420716, 106.896891, -5.425259","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[105.904272518934,-6.420715587361],[105.902658066358,-5.42755134191],[106.893506054654,-5.425259436845],[106.896890781931,-6.418001169942],[105.904272518934,-6.420715587361]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-05-24T02:55:51Z"",""lte"":""2019-05-26T02:55:51Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((105.902658066358%20-6.420715587361,105.902658066358%20-5.425259436845,106.896890781931%20-5.425259436845,106.896890781931%20-6.420715587361,105.902658066358%20-6.420715587361))')%20and%20ContentDate/Start%20gt%202019-05-10T02:55:51Z%20and%20ContentDate/Start%20lt%202019-06-09T02:55:51Z%20and%20contains(Name,'_GRD')"
48MYU/2017-12-06,48MYU,2017-12-06,S2B_MSIL2A_20171206T030059_N0500_R032_T48MYU_20230908T033818.SAFE,2017-12-06T03:00:59Z,S1A_IW_GRDH_1SDV_20171207T111434_20171207T111503_019595_021487_44F2.SAFE,2017-12-07T11:14:34Z,+32.23,107.301894,-5.920017,"106.804728, -6.418323, 107.800057, -5.421763","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[106.807954000271,-6.418322819481],[106.804727752473,-5.425531020236],[107.795064553776,-5.42176328824],[107.800056557084,-6.413860514555],[106.807954000271,-6.418322819481]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2017-12-05T03:00:59Z"",""lte"":""2017-12-07T03:00:59Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((106.804727752473%20-6.418322819481,106.804727752473%20-5.42176328824,107.800056557084%20-5.42176328824,107.800056557084%20-6.418322819481,106.804727752473%20-6.418322819481))')%20and%20ContentDate/Start%20gt%202017-11-21T03:00:59Z%20and%20ContentDate/Start%20lt%202017-12-21T03:00:59Z%20and%20contains(Name,'_GRD')"
48MYU/2019-12-01,48MYU,2019-12-01,S2A_MSIL2A_20191201T030101_N0500_R032_T48MYU_20230525T050029.SAFE,2019-12-01T03:01:01Z,S1A_IW_GRDH_1SDV_20191130T222537_20191130T222602_030146_0371CB_0E1E.SAFE,2019-11-30T22:25:37Z,-4.59,107.301894,-5.920017,"106.804728, -6.418323, 107.800057, -5.421763","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[106.807954000271,-6.418322819481],[106.804727752473,-5.425531020236],[107.795064553776,-5.42176328824],[107.800056557084,-6.413860514555],[106.807954000271,-6.418322819481]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-11-30T03:01:01Z"",""lte"":""2019-12-02T03:01:01Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((106.804727752473%20-6.418322819481,106.804727752473%20-5.42176328824,107.800056557084%20-5.42176328824,107.800056557084%20-6.418322819481,106.804727752473%20-6.418322819481))')%20and%20ContentDate/Start%20gt%202019-11-16T03:01:01Z%20and%20ContentDate/Start%20lt%202019-12-16T03:01:01Z%20and%20contains(Name,'_GRD')"
48PZC/2018-01-18,48PZC,2018-01-18,S2B_MSIL2A_20180118T031039_N0500_R075_T48PZC_20230902T130044.SAFE,2018-01-18T03:10:39Z,S1A_IW_GRDH_1SDV_20180118T224348_20180118T224413_020215_0227E8_5C75.SAFE,2018-01-18T22:43:48Z,+19.55,108.311301,15.759105,"107.792905, 15.255698, 108.832323, 16.262223","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[107.792904868215,15.270756596368],[107.806509943819,16.262223406147],[108.832322523995,16.246135896158],[108.813770144337,15.255697629233],[107.792904868215,15.270756596368]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-01-17T03:10:39Z"",""lte"":""2018-01-19T03:10:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((107.792904868215%2015.255697629233,107.792904868215%2016.262223406147,108.832322523995%2016.262223406147,108.832322523995%2015.255697629233,107.792904868215%2015.255697629233))')%20and%20ContentDate/Start%20gt%202018-01-03T03:10:39Z%20and%20ContentDate/Start%20lt%202018-02-02T03:10:39Z%20and%20contains(Name,'_GRD')"
48PZC/2018-11-14,48PZC,2018-11-14,S2B_MSIL2A_20181114T030959_N0500_R075_T48PZC_20230815T074008.SAFE,2018-11-14T03:09:59Z,S1A_IW_GRDH_1SDV_20181114T224357_20181114T224422_024590_02B33B_66D2.SAFE,2018-11-14T22:43:57Z,+19.57,108.311301,15.759105,"107.792905, 15.255698, 108.832323, 16.262223","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[107.792904868215,15.270756596368],[107.806509943819,16.262223406147],[108.832322523995,16.246135896158],[108.813770144337,15.255697629233],[107.792904868215,15.270756596368]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-11-13T03:09:59Z"",""lte"":""2018-11-15T03:09:59Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((107.792904868215%2015.255697629233,107.792904868215%2016.262223406147,108.832322523995%2016.262223406147,108.832322523995%2015.255697629233,107.792904868215%2015.255697629233))')%20and%20ContentDate/Start%20gt%202018-10-30T03:09:59Z%20and%20ContentDate/Start%20lt%202018-11-29T03:09:59Z%20and%20contains(Name,'_GRD')"
48PZC/2019-11-24,48PZC,2019-11-24,S2A_MSIL2A_20191124T031041_N0500_R075_T48PZC_20230615T080017.SAFE,2019-11-24T03:10:41Z,S1A_IW_GRDH_1SDV_20191124T105609_20191124T105634_030052_036E82_E062.SAFE,2019-11-24T10:56:09Z,+7.76,108.311301,15.759105,"107.792905, 15.255698, 108.832323, 16.262223","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[107.792904868215,15.270756596368],[107.806509943819,16.262223406147],[108.832322523995,16.246135896158],[108.813770144337,15.255697629233],[107.792904868215,15.270756596368]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-11-23T03:10:41Z"",""lte"":""2019-11-25T03:10:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((107.792904868215%2015.255697629233,107.792904868215%2016.262223406147,108.832322523995%2016.262223406147,108.832322523995%2015.255697629233,107.792904868215%2015.255697629233))')%20and%20ContentDate/Start%20gt%202019-11-09T03:10:41Z%20and%20ContentDate/Start%20lt%202019-12-09T03:10:41Z%20and%20contains(Name,'_GRD')"
50LLR/2018-03-04,50LLR,2018-03-04,S2B_MSIL2A_20180304T021559_N0500_R003_T50LLR_20230809T001216.SAFE,2018-03-04T02:15:59Z,S1B_IW_GRDH_1SDV_20180302T215218_20180302T215252_009858_011D4A_3D75.SAFE,2018-03-02T21:52:18Z,-28.39,115.681311,-8.636243,"115.180030, -9.134276, 116.181225, -8.137976","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[115.180030254015,-9.130643546573],[115.184782467414,-8.137976445065],[116.181224881124,-8.141208532494],[116.179080192187,-9.134276021597],[115.180030254015,-9.130643546573]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-03-03T02:15:59Z"",""lte"":""2018-03-05T02:15:59Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((115.180030254015%20-9.134276021597,115.180030254015%20-8.137976445065,116.181224881124%20-8.137976445065,116.181224881124%20-9.134276021597,115.180030254015%20-9.134276021597))')%20and%20ContentDate/Start%20gt%202018-02-17T02:15:59Z%20and%20ContentDate/Start%20lt%202018-03-19T02:15:59Z%20and%20contains(Name,'_GRD')"
51PTS/2016-07-17,51PTS,2016-07-17,S2A_MSIL2A_20160717T021612_N0500_R003_T51PTS_20231005T175024.SAFE,2016-07-17T02:16:12Z,S1A_IW_GRDH_1SDV_20160716T214631_20160716T214656_012179_012E3A_B51E.SAFE,2016-07-16T21:46:31Z,-4.49,120.721926,14.869272,"120.205543, 14.368052, 121.235879, 15.370088","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[120.218279188562,14.368052294337],[120.205542908778,15.359608800802],[121.227793842089,15.370088377261],[121.235878626903,14.377826199028],[120.218279188562,14.368052294337]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2016-07-16T02:16:12Z"",""lte"":""2016-07-18T02:16:12Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((120.205542908778%2014.368052294337,120.205542908778%2015.370088377261,121.235878626903%2015.370088377261,121.235878626903%2014.368052294337,120.205542908778%2014.368052294337))')%20and%20ContentDate/Start%20gt%202016-07-02T02:16:12Z%20and%20ContentDate/Start%20lt%202016-08-01T02:16:12Z%20and%20contains(Name,'_GRD')"
51PTS/2019-05-18,51PTS,2019-05-18,S2B_MSIL2A_20190518T021609_N0500_R003_T51PTS_20221205T022039.SAFE,2019-05-18T02:16:09Z,S1B_IW_GRDH_1SDV_20190516T100611_20190516T100636_016268_01E9DC_B46C.SAFE,2019-05-16T10:06:11Z,-40.17,120.721926,14.869272,"120.205543, 14.368052, 121.235879, 15.370088","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[120.218279188562,14.368052294337],[120.205542908778,15.359608800802],[121.227793842089,15.370088377261],[121.235878626903,14.377826199028],[120.218279188562,14.368052294337]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-05-17T02:16:09Z"",""lte"":""2019-05-19T02:16:09Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((120.205542908778%2014.368052294337,120.205542908778%2015.370088377261,121.235878626903%2015.370088377261,121.235878626903%2014.368052294337,120.205542908778%2014.368052294337))')%20and%20ContentDate/Start%20gt%202019-05-03T02:16:09Z%20and%20ContentDate/Start%20lt%202019-06-02T02:16:09Z%20and%20contains(Name,'_GRD')"
51RVQ/2017-08-29,51RVQ,2017-08-29,S2B_MSIL2A_20170829T022549_N0500_R046_T51RVQ_20230920T083657.SAFE,2017-08-29T02:25:49Z,S1A_IW_GRDH_1SDV_20170826T095437_20170826T095502_018093_01E622_9A3C.SAFE,2017-08-26T09:54:37Z,-64.52,122.526482,31.138883,"121.945103, 30.640627, 123.102924, 31.635506","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[121.956010969442,30.640626789849],[121.945103014028,31.631189145315],[123.102924143664,31.63550562835],[123.101859642169,30.644778741641],[121.956010969442,30.640626789849]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2017-08-28T02:25:49Z"",""lte"":""2017-08-30T02:25:49Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((121.945103014028%2030.640626789849,121.945103014028%2031.63550562835,123.102924143664%2031.63550562835,123.102924143664%2030.640626789849,121.945103014028%2030.640626789849))')%20and%20ContentDate/Start%20gt%202017-08-14T02:25:49Z%20and%20ContentDate/Start%20lt%202017-09-13T02:25:49Z%20and%20contains(Name,'_GRD')"
